,NumberOfBHK,Price,Transaction,Availability,PostedBy,ReraApproved,AreaName,BuiltUpArea_sqft
1946,2,9000000,New Property,Ready To Move,Broker,No, Bannerghatta Road,986
1947,3,11000000,New Property,Ready To Move,Broker,No, Harlur,1585
1948,3,9756000,New Property,Ready To Move,Broker,No, Arekere,1533
1949,3,16300000,New Property,Ready To Move,Broker,No, Hoodi,1883
1950,3,7980000,New Property,Ready To Move,Broker,No, Thanisandra,1680
1951,3,10200000,New Property,Ready To Move,Broker,No, Kanakapura Road,1583
1952,3,10000000,New Property,Ready To Move,Broker,No, Whitefield,1502
1953,3,10900000,New Property,Ready To Move,Broker,No, Rachenahalli,1400
1954,3,18000000,Resale,Ready To Move,Broker,No, Whitefield,1496
1955,3,13500000,New Property,Ready To Move,Broker,No, Hennur Road,1889
1956,3,29900000,Resale,Ready To Move,Broker,No, Devanahalli,2400
1957,3,11700000,Resale,Ready To Move,Broker,No, Whitefield,1610
1958,4+,28000000,Resale,Ready To Move,Broker,No, Sarjapur Road,2550
1959,1,2801000,New Property,Ready To Move,Broker,No, Sarjapur Road,596
1960,3,8618000,New Property,Ready To Move,Broker,No, Sarjapur,1377
1961,1,4641000,New Property,Ready To Move,Broker,No, Varthur,615
1962,2,8292000,New Property,Ready To Move,Broker,No, Sarjapur Road,1240
1963,3,9704000,New Property,Ready To Move,Broker,No, Sarjapur Road,1255
1964,3,14000000,New Property,Ready To Move,Broker,No, Whitefield,1480
1965,3,22600000,New Property,Ready To Move,Broker,No, Whitefield,1895
1966,2,4768000,New Property,Ready To Move,Broker,No, Hosa Road,1192
1967,2,5800000,New Property,Ready To Move,Broker,No, Kogilu,1005
1968,3,16900000,New Property,Ready To Move,Broker,No, Mysore Road,1749
1969,2,8389000,New Property,Ready To Move,Broker,No, Kanakapura Road,959
1970,3,8232000,New Property,Ready To Move,Broker,No, Devanahalli,1273
1971,3,22000000,New Property,Ready To Move,Broker,No, Kanakapura Road,1603
1972,2,9000000,New Property,Ready To Move,Broker,No, Whitefield,1006
1973,2,12600000,New Property,Ready To Move,Broker,No, Yeshwanthpur,1260
1974,4+,65000000,Resale,Ready To Move,Broker,No, Whitefield,4050
1975,3,7551000,New Property,Ready To Move,Broker,No, Electronic City,1520
1976,2,5403000,Resale,Ready To Move,Broker,No, Kanakapura Road,1070
1977,4+,23000000,New Property,Ready To Move,Broker,No, Kanakapura Road,3450
1978,3,14900000,New Property,Ready To Move,Broker,No, Sarjapur Road,1540
1979,4,42000000,Resale,Ready To Move,Broker,No, Whitefield,2555
1980,3,11000000,New Property,Ready To Move,Broker,No, Sarjapur Road,1171
1981,3,14000000,New Property,Ready To Move,Broker,No, Sarjapur Road,1424
1982,3,15600000,New Property,Ready To Move,Broker,No, Bannerghatta Road,1705
1983,2,7820000,New Property,Ready To Move,Broker,No, Off Sarjapur road,1140
1984,3,10600000,New Property,Ready To Move,Broker,No, Haralur Road,1530
1985,2,5909000,New Property,Ready To Move,Broker,No, Electronic City,1180
1986,1,5600000,New Property,Ready To Move,Broker,No, Gunjur,850
1987,2,14000000,New Property,Ready To Move,Broker,No, Sarjapur Road,1038
1988,2,5500000,New Property,Ready To Move,Broker,No, Mysore Road,1056
1989,3,12400000,New Property,Ready To Move,Broker,No, Varthur,1200
1990,2,10500000,New Property,Ready To Move,Broker,No, International Airport Road,1062
1991,2,7800000,New Property,Ready To Move,Broker,No, Devanahalli,989
1992,2,11000000,New Property,Ready To Move,Broker,No, Off Sarjapur road,1255
1993,3,13400000,New Property,Ready To Move,Broker,No, Devanahalli,1570
1994,2,5500000,Resale,Ready To Move,Broker,No, Chandapura,996
1995,3,23200000,Resale,Ready To Move,Broker,No, Sarjapur Road,1935
1996,4,68500000,Resale,Ready To Move,Broker,No, Hebbal,5200
1997,2,18700000,New Property,Ready To Move,Broker,No, Whitefield,1921
1998,2,8700000,New Property,Ready To Move,Broker,No, Sampigehalli,1238
1999,2,14000000,New Property,Ready To Move,Broker,No, Hebbal,1284
2000,2,6768000,New Property,Ready To Move,Broker,No, Devanahalli,726
2001,3,11700000,New Property,Ready To Move,Broker,No, Whitefield,1523
2002,3,5637000,New Property,Ready To Move,Broker,No, Kyalasanahalli,1375
2003,3,10700000,New Property,Ready To Move,Broker,No, Old Madras Road,1590
2004,2,8990000,New Property,Ready To Move,Broker,No, Whitefield,986
2005,2,6800000,New Property,Ready To Move,Broker,No, Whitefield,1275
2006,2,8375000,New Property,Ready To Move,Broker,No, Whitefield,1300
2007,3,7400000,New Property,Ready To Move,Broker,No, Electronic City Phase II,1140
2008,3,20500000,New Property,Ready To Move,Broker,No, Devanahalli,1927
2009,2,6563000,New Property,Ready To Move,Broker,No, Whitefield,1191
2010,2,7500000,New Property,Ready To Move,Broker,No, Whitefield,1099
2011,1,4641000,New Property,Ready To Move,Broker,No, Varthur,615
2012,3,18200000,New Property,Ready To Move,Broker,No, Whitefield,1445
2013,2,15700000,New Property,Ready To Move,Broker,No, Bellandur,1260
2014,2,6752000,New Property,Ready To Move,Broker,No, Jakkur,1151
2015,1,7500000,New Property,Ready To Move,Broker,No, Chikkavaderapura,656
2016,3,23100000,Resale,Ready To Move,Broker,No, Sarjapur Road,2104
2017,3,20500000,Resale,Ready To Move,Broker,No, Whitefield,1561
2018,3,58800000,New Property,Ready To Move,Broker,No, Anekal,3335
2019,4,10500000,New Property,Ready To Move,Broker,No, Electronic City Phase II,1550
2020,2,11100000,Resale,Ready To Move,Broker,No, Sarjapur Road,1195
2021,3,25000000,New Property,Ready To Move,Broker,No, Hebbal,1650
2022,3,11100000,New Property,Ready To Move,Broker,No, Gunjur,1340
2023,2,13400000,New Property,Ready To Move,Broker,No, Sarjapur Road,1594
2024,2,5554000,New Property,Ready To Move,Broker,No, Akshayanagar,1180
2025,2,7700000,New Property,Ready To Move,Broker,No, Bagaluru,974
2026,2,9647000,New Property,Ready To Move,Broker,No, Nagavara,1171
2027,3,12300000,New Property,Ready To Move,Broker,No, Kanakapura Road,1894
2028,3,14200000,New Property,Ready To Move,Broker,No, Yelahanka,2000
2029,2,10400000,New Property,Ready To Move,Broker,No, Akshayanagar,1176
2030,2,9008000,New Property,Ready To Move,Broker,No, Off Sarjapur road,1039
2031,3,18000000,New Property,Ready To Move,Broker,No, Whitefield,1505
2032,3,11000000,New Property,Ready To Move,Broker,No, Harlur,1585
2033,2,4699000,New Property,Ready To Move,Broker,No, Mysore Road,745
2034,3,10200000,New Property,Ready To Move,Broker,No, Whitefield,1374
2035,3,8168000,New Property,Ready To Move,Broker,No, Electronic City,1530
2036,2,6708000,New Property,Ready To Move,Broker,No, Yelahanka,1177
2037,3,12500000,New Property,Ready To Move,Broker,No, Whitefield,1334
2038,2,11300000,New Property,Ready To Move,Broker,No, Sarjapur Road,1215
2039,2,9000000,Resale,Ready To Move,Broker,No, Thanisandra,1411
2040,2,11400000,Resale,Ready To Move,Broker,No, Sarjapur Road,1120
2041,3,11300000,Resale,Ready To Move,Broker,No, Kanakapura Road,1765
2042,3,22000000,New Property,Ready To Move,Broker,No, Chikkavaderapura,2160
2043,3,11500000,New Property,Ready To Move,Broker,No, Varthur,1686
2044,3,14100000,New Property,Ready To Move,Broker,No, Kanakapura Road,1694
2045,3,6550000,New Property,Ready To Move,Broker,No, Hoskote,1075
2046,3,13900000,New Property,Ready To Move,Broker,No, Sarjapur Road,1865
2047,3,25000000,New Property,Ready To Move,Broker,No, Yeshwanthpur,1540
2048,4,24000000,New Property,Ready To Move,Broker,No, Whitefield,1895
2049,3,16300000,New Property,Ready To Move,Broker,No, Budigere Cross,1760
2050,2,5300000,New Property,Ready To Move,Broker,No, Tumkur Road,966
2051,3,19500000,New Property,Ready To Move,Broker,No, Magadi Road,1440
2052,3,12000000,New Property,Ready To Move,Broker,No, Whitefield,1334
2053,3,8100000,New Property,Ready To Move,Broker,No, Sarjapur Road,1201
2054,2,4200000,New Property,Ready To Move,Broker,No, Chandapura Anekal Road,1240
2055,2,5525000,New Property,Ready To Move,Broker,No, Hosur Road,880
2056,3,6784000,New Property,Ready To Move,Broker,No, Kengeri,1508
2057,3,9200000,Resale,Ready To Move,Broker,No, Bannerghatta Jigani Road,1600
2058,2,7256000,New Property,Ready To Move,Broker,No, Jakkur,1324
2059,2,6422000,New Property,Ready To Move,Broker,No, Hebbal,1092
2060,2,9457000,New Property,Ready To Move,Broker,No, Sarjapur Road,1005
2061,3,14300000,Resale,Ready To Move,Broker,No, Uttarahalli,1713
2062,2,9138000,New Property,Ready To Move,Broker,No, Sarjapur Road,1030
2063,3,11500000,New Property,Ready To Move,Broker,No, Kanakapura Road,1280
2064,3,12800000,New Property,Ready To Move,Broker,No, Hebbal,1395
2065,3,12800000,New Property,Ready To Move,Broker,No, Hebbal,1395
2066,2,5789000,New Property,Ready To Move,Broker,No, Off Sarjapur road,1412
2067,3,9105000,New Property,Ready To Move,Broker,No, Yelahanka New Town,1626
2068,4,22500000,New Property,Ready To Move,Broker,No, Whitefield,1890
2069,2,12800000,New Property,Ready To Move,Broker,No, Yelahanka New Town,1349
2070,2,5445000,New Property,Ready To Move,Broker,No, Whitefield,1089
2071,3,9600000,New Property,Ready To Move,Broker,No, Varthur,1105
2072,2,5989000,New Property,Ready To Move,Broker,No, Hoodi,1130
2073,3,5352000,New Property,Ready To Move,Broker,No, Chandapura,1338
2074,2,5190000,New Property,Ready To Move,Broker,No, Akshayanagar,1180
2075,2,7500000,Resale,Ready To Move,Broker,No, Raja Rajeshwari Nagar,1235
2076,3,5781000,New Property,Ready To Move,Broker,No, Electronic City Phase I,1410
2077,4+,37500000,Resale,Ready To Move,Broker,No, Old Madras Road,3800
2078,3,5703000,New Property,Ready To Move,Broker,No, Off Sarjapur road,1391
2079,3,13500000,Resale,Ready To Move,Broker,No, Sarjapur Road,1460
2080,2,11100000,Resale,Ready To Move,Broker,No, Sarjapur Road,1195
2081,3,12200000,New Property,Ready To Move,Broker,No, Kanakapura Road,1107
2082,2,9800000,Resale,Ready To Move,Broker,No, Sarjapur Road,980
2083,2,5705000,Resale,Ready To Move,Broker,No, Bannerghatta Road,1220
2084,2,6180000,Resale,Ready To Move,Broker,No, Sarjapur Road,1139
2085,3,9548000,New Property,Ready To Move,Broker,No, Doddaballapur Road,1705
2086,1,3300000,New Property,Ready To Move,Broker,No, Sarjapur Attibele Road,610
2087,3,8600000,New Property,Ready To Move,Broker,No, Devanahalli,1510
2088,2,9327000,New Property,Ready To Move,Broker,No, Devanahalli,1490
2089,3,9386000,New Property,Ready To Move,Broker,No, Electronic City Phase I,1495
2090,4,20500000,New Property,Ready To Move,Broker,No, Whitefield,2591
2091,2,9805000,New Property,Ready To Move,Broker,No, Banashankari,1325
2092,3,13100000,New Property,Ready To Move,Broker,No, Bannerghatta Road,1814
2093,2,9200000,New Property,Ready To Move,Broker,No, Bannerghatta Road,1272
2094,3,9642000,New Property,Ready To Move,Broker,No, Hebbal,1330
2095,2,5808000,New Property,Ready To Move,Broker,No, Nallurhalli,968
2096,2,5444000,New Property,Ready To Move,Broker,No, JP Nagar Phase 8,1089
2097,2,2397000,New Property,Ready To Move,Broker,No, Sarjapur Road,685
2098,3,9246000,New Property,Ready To Move,Broker,No, Nallurhalli,1541
2099,3,9990000,New Property,Ready To Move,Broker,No, Electronic City,1555
